pos_x_m,pos_y_m,elevation
0.0,0.0,46.091320038
-1915.013529990334,1201.9835353503004,4.782891273
-1914.810898040072,1208.3427382009104,4.829018593
-1913.6284962741192,1195.3930175378919,4.775314808
727.7561468060594,-924.4786682808772,26.656970978
726.7924456555629,-875.4273483464494,35.54712677
725.8018126906827,-855.0407710960135,37.285556793
718.9587830090895,-774.2199175469577,40.388729095
715.8068891719449,-717.3853228548542,42.979698181
709.2665257401532,-695.1023166626692,43.808227539
665.398104128777,-588.441959509626,39.785388947
655.5851559881121,-570.144336650148,39.952659607
616.2357955949847,-506.35747778229415,42.823272705
605.3050356504973,-490.87042525131255,46.17647934
267.7322720325319,-105.59151730500162,67.187797546
219.62335120991338,-14.725225550122559,69.533309937
239.5671827555634,-65.07897366117686,68.892822266
217.30968252464663,-30.49467088934034,68.478019714
184.38785303058103,24.659211102873087,69.258850098
-13.833540886756964,353.46856444794685,64.143280029
-56.528196805738844,424.0886323209852,62.826812744
-91.53427331673447,492.2856697104871,60.060192108
-94.6033112234436,501.2731172144413,59.672271729
17.36045235034544,1279.0501483967528,48.100879669
44.89168592914939,1391.6458301134408,47.062847137
66.77344094007276,1514.3181690415367,48.571685791
74.2272445303388,1571.7229601191357,49.526519775
82.56254383246414,1679.1733688125387,51.312690735
75.44009446853306,1748.4112725034356,52.29618454
37.958577441750094,1500.6867808168754,45.791225433
35.098320197314024,1480.366765363142,45.699939728
-11.78116180410143,1264.8160170633346,44.526573181
-35.17562678735703,1182.0879659438506,44.395088196
742.7278781731147,-875.0875974968076,35.999912262
740.7192676303675,-850.9309883117676,37.959690094
736.5141336974921,-819.7692165719345,39.080448151
728.29480540636,-774.9272296587005,40.755592346
730.9968042422552,-984.55792096816,32.565101624
728.7612584022572,-973.1072674393654,32.793083191
733.3699018356856,-901.0554969636723,26.763835907
657.6704615423223,-902.007534828037,24.463846207
910.9890817671549,-899.6625747587532,29.97076416
889.4238921513315,-899.3076084023342,29.807422638
539.0951467691921,-907.2788262600079,20.935461044
547.6653821374057,-907.2262115506455,21.237581253
