from_node,to_node,speed_lim_mps,power_usage_kwh
1.0,2.0,13.411166666666668,0.0025418819169296214
1.0,3.0,13.411166666666668,0.0068730472725754615
2.0,263.0,13.411166666666668,0.005191205442599281
2.0,1.0,13.411166666666668,0.005440916071660291
3.0,89.0,12.852368055555555,0.0008107981339917867
3.0,1.0,13.411166666666668,0.0029278040932619433
3.0,90.0,13.411166666666668,0.003701724745667939
4.0,5.0,12.852368055555555,0.010792723722017207
4.0,6.0,12.852368055555555,0.008443563823636402
5.0,10.0,12.852368055555555,0.0028916145866644542
5.0,4.0,12.852368055555555,0.00561540436690002
6.0,4.0,12.852368055555555,0.017982434363786406
6.0,144.0,12.852368055555555,0.010483377502737614
7.0,8.0,12.852368055555555,0.0001188203257070473
7.0,9.0,12.852368055555555,0.006282246540970887
8.0,255.0,12.852368055555555,0.008037537991240976
8.0,7.0,12.852368055555555,0.0011742858009542593
9.0,7.0,12.852368055555555,0.002552101225431031
9.0,256.0,12.852368055555555,0.005161990159472908
10.0,11.0,14.200221227217833,0.0026251922741902267
10.0,5.0,12.852368055555555,0.0024557117051994906
10.0,12.0,12.852368055555555,0.002399020021194648
10.0,13.0,14.200221227217833,0.001934394502269328
11.0,10.0,14.200221227217833,0.0019652206218660822
11.0,14.0,14.200221227217833,0.028470415009375857
12.0,277.0,12.852368055555555,0.03161993775728347
12.0,10.0,12.852368055555555,0.0028081357403797764
13.0,276.0,14.200221227217833,0.005582455149254448
13.0,10.0,14.200221227217833,0.003958337062529769
14.0,11.0,14.200221227217833,0.01426130518461449
14.0,15.0,14.200221227217833,0.019338983942646177
15.0,14.0,14.200221227217833,0.010140811798051002
15.0,25.0,14.200221227217833,0.003947961802643228
16.0,17.0,12.852368055555555,0.00676599660760741
16.0,18.0,12.852368055555555,0.01358212221369561
17.0,76.0,12.852368055555555,-0.0001387356357135801
17.0,77.0,12.852368055555555,0.01082176512378255
17.0,16.0,12.852368055555555,0.010346974657120651
18.0,16.0,12.852368055555555,0.007454098666106075
18.0,67.0,12.852368055555555,0.0027964305078443863
19.0,20.0,13.411166666666668,0.005129363689694976
19.0,21.0,13.411166666666668,0.013595823841119693
20.0,19.0,13.411166666666668,0.008033260177316454
20.0,122.0,13.411166666666668,0.007544712691071797
21.0,19.0,13.411166666666668,0.00867777703616706
21.0,193.0,13.411166666666668,0.0025681125241338917
22.0,23.0,14.200221227217833,0.0013962451892849128
22.0,24.0,14.200221227217833,0.00940259659877613
23.0,265.0,14.200221227217833,0.00343327047634343
23.0,22.0,14.200221227217833,0.0008878185774454588
24.0,247.0,14.200221227217833,0.003117599975653171
24.0,22.0,14.200221227217833,0.0032500012092788132
25.0,15.0,14.200221227217833,0.0019949055566709415
25.0,26.0,14.200221227217833,0.002192352012942817
25.0,27.0,14.200221227217833,0.002116355862351282
25.0,28.0,14.200221227217833,0.0024920297514297663
26.0,25.0,14.200221227217833,0.0027789956071107213
26.0,241.0,14.200221227217833,0.010173446008889335
27.0,267.0,14.200221227217833,0.010340537755947907
27.0,25.0,14.200221227217833,0.003445991423583869
28.0,25.0,14.200221227217833,0.002501770598882863
28.0,271.0,14.200221227217833,0.017815435579717914
29.0,30.0,14.200221227217833,0.002117977325760773
29.0,31.0,13.411166666666668,0.0010352320373580098
29.0,32.0,14.200221227217833,0.0008199844379839306
29.0,33.0,13.411166666666668,0.003829743258423789
30.0,29.0,14.200221227217833,0.002775483975025375
30.0,157.0,14.200221227217833,0.0006364184237250021
31.0,145.0,13.411166666666668,0.005649833333062398
31.0,29.0,13.411166666666668,0.003973452912292153
32.0,155.0,14.200221227217833,0.0006627157065057932
32.0,29.0,14.200221227217833,0.0044697900582920365
33.0,29.0,13.411166666666668,0.0018742454597094418
33.0,284.0,13.411166666666668,0.02108865438684066
34.0,35.0,14.200221227217833,0.012540386001031042
34.0,36.0,14.200221227217833,0.007593756548908952
35.0,228.0,14.200221227217833,0.0057838183291409745
35.0,34.0,14.200221227217833,0.008303102807643362
36.0,34.0,14.200221227217833,0.010961655968251376
36.0,155.0,14.200221227217833,0.005355176738847909
37.0,38.0,13.411166666666668,-0.000614774745118366
37.0,39.0,14.200221227217833,0.0036804711017681345
37.0,40.0,14.200221227217833,0.0007864604549763261
37.0,41.0,11.175972222222223,0.005444383822835211
38.0,104.0,13.411166666666668,0.00022143829951966378
38.0,37.0,13.411166666666668,0.006421383316374325
39.0,244.0,14.200221227217833,0.00927637339268584
39.0,37.0,14.200221227217833,0.0021657592244256636
40.0,37.0,14.200221227217833,0.003543255473069413
40.0,228.0,14.200221227217833,0.0032103028529015952
41.0,37.0,11.175972222222223,0.0006894465817337687
41.0,208.0,11.175972222222223,0.03255869756579477
42.0,43.0,14.200221227217833,0.00220506743020889
42.0,44.0,14.200221227217833,0.002545374600424395
42.0,45.0,12.852368055555555,-8.294931821834621e-05
42.0,46.0,12.852368055555555,0.0054926443752133704
