pos_x_m,pos_y_m,elevation
0.0,0.0,1379.419677734
-221.48195035365643,-419.77911687549204,1379.997070312
-242.21848406025674,-419.12165431678295,1379.852294922
-196.02270183584187,-420.5824837554246,1380.194091797
-277.9653445244767,279.6971330847591,1376.786010742
-279.0482243912993,236.9145220508799,1377.045532227
-276.2117162080249,348.5999166527763,1376.307861328
-402.6367570448201,13.329927611164749,1376.967529297
-405.6298109664931,13.425812477245927,1376.907592773
-379.6069586035446,12.582936650142074,1377.153808594
-279.40885083557805,222.9719515601173,1377.067382812
-267.58828959742095,222.4235493633896,1377.100341797
-279.8074798876187,209.39617025200278,1377.046875
-294.5892390779918,223.51986194681376,1376.966308594
-157.54366006236523,217.5197739629075,1377.809936523
-81.57584535807837,215.55860884394497,1378.269287109
-142.8566705355188,4.954323572106659,1378.83203125
-187.47034468885977,6.332828836515546,1378.653198242
-88.0171853491338,3.1989734089002013,1379.138061523
-211.05815986730158,-204.5493441382423,1379.410888672
-245.25739909731783,-203.71617781277746,1379.265869141
-153.1861195648671,-205.93499495647848,1379.656494141
34.999810955428984,213.48116410337389,1378.672241211
29.112791289924644,213.5827812217176,1378.697631836
67.61287464672932,213.08663300890476,1378.979492188
-66.26054756616941,215.19859883654863,1378.366821289
-53.447059023194015,214.98509985487908,1378.337524414
-65.75519040063955,229.52838736958802,1378.300170898
-66.73501416313229,202.33418093342334,1378.366333008
350.025552625244,-438.2531632659957,1383.793457031
349.71230926923454,-450.8637575348839,1383.760498047
337.01227179565467,-437.9385481486097,1383.646728516
350.4784063982661,-424.96660276595503,1383.603881836
364.84198186179856,-438.74063786678016,1383.891113281
351.4385443837382,-342.02131931483746,1383.892333984
353.1970967784291,-288.319379449822,1384.104736328
350.71820703416597,-389.84841711446643,1383.723510742
355.2924646497704,-224.7274332465604,1384.563110352
343.65173094091006,-224.4260944230482,1384.145751953
355.7708020188729,-209.66454748995602,1384.639038086
354.9600282362662,-235.8832816183567,1384.424926758
369.4254568736069,-225.31933453213423,1384.835327148
363.16475569386967,-11.815315269865096,1383.811523438
363.7466241858783,3.63519857916981,1383.731933594
362.9782591946423,-23.361202754080296,1383.842163086
348.4575319826836,-11.306666760705411,1383.405151367
376.98239778820425,-12.293126098811626,1384.095336914
369.84884410060477,204.67260346654803,1383.144775391
354.8172196348896,205.1288678077981,1382.807983398
369.9140948262648,217.4410581877455,1383.054077148
369.5114146292326,188.697854205966,1383.129516602
381.65411857131403,204.25866559054703,1383.413330078
377.3294050061377,411.5261102905497,1383.069702148
366.26507795392536,411.98841515462846,1382.831176758
380.05123186367564,426.40076538641006,1383.084838867
